Unnamed: 0,timestamp,location-long,location-lat,individual-local-identifier,time_diff
3096,2008-01-03 02:01:00,31.93484,-25.1040899999999,AM105,0 days 02:01:00
3097,2008-01-03 02:30:00,31.93244,-25.108,AM105,0 days 00:29:00
3098,2008-01-03 03:01:00,31.9294499999999,-25.1112,AM105,0 days 00:31:00
3099,2008-01-03 03:33:00,31.92409,-25.11298,AM105,0 days 00:32:00
3100,2008-01-03 05:00:00,31.92484,-25.11663,AM105,0 days 01:27:00
3101,2008-01-03 05:30:00,31.92471,-25.1173,AM105,0 days 00:30:00
3102,2008-01-03 06:00:00,31.9293499999999,-25.12187,AM105,0 days 00:30:00
3103,2008-01-03 06:30:00,31.9286999999999,-25.1191299999999,AM105,0 days 00:30:00
3104,2008-01-03 07:01:00,31.9261,-25.1154499999999,AM105,0 days 00:31:00
3105,2008-01-03 07:30:00,31.9266599999999,-25.1151799999999,AM105,0 days 00:29:00
3106,2008-01-03 08:00:00,31.9293699999999,-25.1205099999999,AM105,0 days 00:30:00
3107,2008-01-03 08:30:00,31.92989,-25.12113,AM105,0 days 00:30:00
9643,2008-12-22 14:30:00,31.90432,-25.15201,AM105,0 days 00:29:00
9644,2008-12-22 15:00:00,31.90444,-25.15204,AM105,0 days 00:30:00
9645,2008-12-22 15:30:00,31.90656,-25.14869,AM105,0 days 00:30:00
9646,2008-12-22 16:00:00,31.91141,-25.14284,AM105,0 days 00:30:00
9647,2008-12-22 16:30:00,31.91707,-25.14338,AM105,0 days 00:30:00
9648,2008-12-22 19:30:00,31.9191,-25.13649,AM105,0 days 03:00:00
9649,2008-12-22 20:30:00,31.91935,-25.13607,AM105,0 days 01:00:00
9650,2008-12-22 21:00:00,31.91898,-25.13554,AM105,0 days 00:30:00
9651,2008-12-22 21:30:00,31.91337,-25.13306,AM105,0 days 00:30:00
9652,2008-12-22 22:00:00,31.90861,-25.12859,AM105,0 days 00:30:00
9653,2008-12-22 22:30:00,31.9057,-25.13057,AM105,0 days 00:30:00
9654,2008-12-22 23:00:00,31.90252,-25.1337,AM105,0 days 00:30:00
9655,2008-12-22 23:30:00,31.90063,-25.13684,AM105,0 days 00:30:00
9656,2008-12-23 00:00:00,31.8998,-25.14014,AM105,0 days 00:30:00
9657,2008-12-23 00:30:00,31.89745,-25.14051,AM105,0 days 00:30:00
9658,2008-12-23 01:00:00,31.89745,-25.14024,AM105,0 days 00:30:00
9659,2008-12-23 01:31:00,31.89693,-25.14131,AM105,0 days 00:31:00
9660,2008-12-23 02:00:00,31.89701,-25.14127,AM105,0 days 00:29:00
9661,2008-12-23 02:30:00,31.89699,-25.1413,AM105,0 days 00:30:00
9662,2008-12-23 03:00:00,31.89788,-25.14139,AM105,0 days 00:30:00
9663,2008-12-23 03:30:00,31.89692,-25.13417,AM105,0 days 00:30:00
9664,2008-12-23 05:30:00,31.88126,-25.12845,AM105,0 days 02:00:00
9665,2008-12-23 06:00:00,31.88185,-25.12391,AM105,0 days 00:30:00
9666,2008-12-23 06:30:00,31.87951,-25.12099,AM105,0 days 00:30:00
9667,2008-12-23 07:00:00,31.88318,-25.11589,AM105,0 days 00:30:00
9668,2008-12-23 07:30:00,31.88571,-25.11351,AM105,0 days 00:30:00
9669,2008-12-23 08:00:00,31.88566,-25.11299,AM105,0 days 00:30:00
9670,2008-12-23 08:30:00,31.88597,-25.11263,AM105,0 days 00:30:00
9671,2008-12-23 09:00:00,31.88643,-25.11074,AM105,0 days 00:30:00
9672,2008-12-23 09:30:00,31.88724,-25.10806,AM105,0 days 00:30:00
9673,2008-12-23 10:00:00,31.88996,-25.10399,AM105,0 days 00:30:00
9674,2008-12-23 10:30:00,31.89137,-25.09971,AM105,0 days 00:30:00
9675,2008-12-23 11:00:00,31.89061,-25.0982,AM105,0 days 00:30:00
9676,2008-12-23 11:30:00,31.89067,-25.09816,AM105,0 days 00:30:00
9677,2008-12-23 12:01:00,31.89118,-25.09778,AM105,0 days 00:31:00
9678,2008-12-23 12:30:00,31.89112,-25.09774,AM105,0 days 00:29:00
9679,2008-12-23 13:00:00,31.88642,-25.09599,AM105,0 days 00:30:00
9680,2008-12-23 13:30:00,31.88967,-25.0984,AM105,0 days 00:30:00
9681,2008-12-23 14:00:00,31.88849,-25.09862,AM105,0 days 00:30:00
9682,2008-12-23 14:30:00,31.8883,-25.0999,AM105,0 days 00:30:00
9683,2008-12-23 15:00:00,31.88787,-25.10688,AM105,0 days 00:30:00
9684,2008-12-23 15:30:00,31.88528,-25.1132,AM105,0 days 00:30:00
9685,2008-12-23 16:00:00,31.8862,-25.11915,AM105,0 days 00:30:00
9686,2008-12-23 16:30:00,31.88852,-25.12206,AM105,0 days 00:30:00
9687,2008-12-23 17:00:00,31.8911,-25.12457,AM105,0 days 00:30:00
9688,2008-12-23 17:30:00,31.89489,-25.12461,AM105,0 days 00:30:00
9689,2008-12-23 18:00:00,31.89597,-25.12588,AM105,0 days 00:30:00
9690,2008-12-23 18:30:00,31.89582,-25.12637,AM105,0 days 00:30:00
9691,2008-12-23 19:00:00,31.89515,-25.12757,AM105,0 days 00:30:00
9692,2008-12-23 19:30:00,31.89542,-25.12815,AM105,0 days 00:30:00
9693,2008-12-23 20:00:00,31.89535,-25.12899,AM105,0 days 00:30:00
9694,2008-12-23 20:30:00,31.89452,-25.12811,AM105,0 days 00:30:00
9695,2008-12-23 21:00:00,31.8942,-25.12812,AM105,0 days 00:30:00
9696,2008-12-23 21:30:00,31.89416,-25.12812,AM105,0 days 00:30:00
9697,2008-12-23 22:00:00,31.89371,-25.12799,AM105,0 days 00:30:00
9698,2008-12-24 00:00:00,31.89358,-25.12784,AM105,0 days 02:00:00
9699,2008-12-24 00:31:00,31.89358,-25.12791,AM105,0 days 00:31:00
9700,2008-12-24 01:00:00,31.89363,-25.12791,AM105,0 days 00:29:00
9701,2008-12-24 03:00:00,31.89301,-25.12569,AM105,0 days 02:00:00
9702,2008-12-24 03:30:00,31.89561,-25.12521,AM105,0 days 00:30:00
9703,2008-12-24 04:00:00,31.89642,-25.1253,AM105,0 days 00:30:00
9704,2008-12-24 04:30:00,31.89789,-25.1246,AM105,0 days 00:30:00
9705,2008-12-24 05:00:00,31.89888,-25.11972,AM105,0 days 00:30:00
9706,2008-12-24 05:30:00,31.89804,-25.1138,AM105,0 days 00:30:00
9707,2008-12-24 06:00:00,31.89814,-25.1097,AM105,0 days 00:30:00
9708,2008-12-24 06:30:00,31.89388,-25.10298,AM105,0 days 00:30:00
9709,2008-12-24 07:00:00,31.8891,-25.09851,AM105,0 days 00:30:00
9710,2008-12-24 07:30:00,31.88407,-25.09489,AM105,0 days 00:30:00
9711,2008-12-24 08:00:00,31.88268,-25.09438,AM105,0 days 00:30:00
9712,2008-12-24 08:30:00,31.88066,-25.08753,AM105,0 days 00:30:00
9713,2008-12-24 09:00:00,31.87741,-25.08259,AM105,0 days 00:30:00
9714,2008-12-24 09:30:00,31.87702,-25.08082,AM105,0 days 00:30:00
9715,2008-12-24 10:00:00,31.87224,-25.07689,AM105,0 days 00:30:00
9716,2008-12-24 10:30:00,31.87171,-25.07333,AM105,0 days 00:30:00
9717,2008-12-24 11:00:00,31.87126,-25.07317,AM105,0 days 00:30:00
9718,2008-12-24 11:31:00,31.87216,-25.07601,AM105,0 days 00:31:00
9719,2008-12-24 13:00:00,31.87194,-25.07052,AM105,0 days 01:29:00
9720,2008-12-24 13:30:00,31.87169,-25.06839,AM105,0 days 00:30:00
9721,2008-12-24 14:00:00,31.87195,-25.06696,AM105,0 days 00:30:00
9722,2008-12-24 14:30:00,31.87182,-25.06531,AM105,0 days 00:30:00
9723,2008-12-24 17:00:00,31.88413,-25.05223,AM105,0 days 02:30:00
9724,2008-12-24 17:30:00,31.88883,-25.04431,AM105,0 days 00:30:00
9725,2008-12-24 18:00:00,31.88857,-25.04185,AM105,0 days 00:30:00
9726,2008-12-24 18:30:00,31.88871,-25.0405,AM105,0 days 00:30:00
9727,2008-12-24 19:00:00,31.88881,-25.04025,AM105,0 days 00:30:00
9728,2008-12-24 19:30:00,31.88907,-25.03882,AM105,0 days 00:30:00
9729,2008-12-24 20:00:00,31.88894,-25.03864,AM105,0 days 00:30:00
9730,2008-12-24 20:30:00,31.88896,-25.03862,AM105,0 days 00:30:00
9731,2008-12-24 22:00:00,31.88897,-25.03793,AM105,0 days 01:30:00
9732,2008-12-24 22:30:00,31.88964,-25.03775,AM105,0 days 00:30:00
9733,2008-12-25 02:00:00,31.88571,-25.03577,AM105,0 days 03:30:00
9734,2008-12-25 02:30:00,31.88561,-25.03563,AM105,0 days 00:30:00
9735,2008-12-25 06:00:00,31.86934,-25.04885,AM105,0 days 03:30:00
9736,2008-12-25 06:30:00,31.86722,-25.04971,AM105,0 days 00:30:00
9737,2008-12-25 10:00:00,31.86158,-25.06319,AM105,0 days 03:30:00
9738,2008-12-25 10:30:00,31.86089,-25.06369,AM105,0 days 00:30:00
9739,2008-12-25 12:31:00,31.85496,-25.07421,AM105,0 days 02:01:00
9740,2008-12-25 14:00:00,31.85759,-25.087,AM105,0 days 01:29:00
9741,2008-12-25 14:30:00,31.85927,-25.09168,AM105,0 days 00:30:00
9742,2008-12-25 18:00:00,31.87808,-25.1378,AM105,0 days 03:30:00
9743,2008-12-25 18:30:00,31.87926,-25.13832,AM105,0 days 00:30:00
9744,2008-12-25 22:00:00,31.87981,-25.13879,AM105,0 days 03:30:00
9745,2008-12-25 22:30:00,31.88049,-25.13984,AM105,0 days 00:30:00
9746,2008-12-26 01:30:00,31.8838,-25.1409,AM105,0 days 03:00:00
9747,2008-12-26 02:01:00,31.8838,-25.14096,AM105,0 days 00:31:00
9748,2008-12-26 03:30:00,31.88298,-25.14861,AM105,0 days 01:29:00
9749,2008-12-26 04:00:00,31.88273,-25.15285,AM105,0 days 00:30:00
9750,2008-12-26 05:30:00,31.8845,-25.1647,AM105,0 days 01:30:00
9751,2008-12-26 06:00:00,31.88444,-25.16608,AM105,0 days 00:30:00
9752,2008-12-26 09:30:00,31.88725,-25.18378,AM105,0 days 03:30:00
9753,2008-12-26 10:00:00,31.88761,-25.18565,AM105,0 days 00:30:00
9754,2008-12-26 12:30:00,31.89508,-25.19821,AM105,0 days 02:30:00
9755,2008-12-26 13:00:00,31.89633,-25.19708,AM105,0 days 00:30:00
9756,2008-12-26 13:30:00,31.89851,-25.19558,AM105,0 days 00:30:00
9757,2008-12-26 14:00:00,31.90065,-25.18828,AM105,0 days 00:30:00
9758,2008-12-26 14:30:00,31.9017,-25.18102,AM105,0 days 00:30:00
9759,2008-12-26 15:00:00,31.90338,-25.17646,AM105,0 days 00:30:00
9760,2008-12-26 15:30:00,31.90665,-25.17364,AM105,0 days 00:30:00
9761,2008-12-26 16:00:00,31.90784,-25.17098,AM105,0 days 00:30:00
9762,2008-12-26 16:30:00,31.91228,-25.16976,AM105,0 days 00:30:00
9763,2008-12-26 17:00:00,31.91181,-25.16832,AM105,0 days 00:30:00
9764,2008-12-26 17:30:00,31.91046,-25.16806,AM105,0 days 00:30:00
9765,2008-12-26 18:00:00,31.90965,-25.1682,AM105,0 days 00:30:00
9766,2008-12-26 18:30:00,31.90911,-25.16764,AM105,0 days 00:30:00
9767,2008-12-26 19:00:00,31.90943,-25.16677,AM105,0 days 00:30:00
9768,2008-12-26 19:30:00,31.90815,-25.16675,AM105,0 days 00:30:00
9769,2008-12-26 20:00:00,31.90736,-25.16511,AM105,0 days 00:30:00
9770,2008-12-26 20:30:00,31.90726,-25.16481,AM105,0 days 00:30:00
9771,2008-12-26 21:00:00,31.90715,-25.16559,AM105,0 days 00:30:00
9772,2008-12-26 21:30:00,31.90722,-25.16559,AM105,0 days 00:30:00
9773,2008-12-26 22:35:00,31.9072,-25.16548,AM105,0 days 01:05:00
9774,2008-12-26 23:00:00,31.90704,-25.16553,AM105,0 days 00:25:00
9775,2008-12-27 01:30:00,31.90801,-25.16463,AM105,0 days 02:30:00
9776,2008-12-27 02:00:00,31.90895,-25.16486,AM105,0 days 00:30:00
9777,2008-12-27 02:30:00,31.90922,-25.16416,AM105,0 days 00:30:00
9778,2008-12-27 03:01:00,31.9132,-25.16139,AM105,0 days 00:31:00
9779,2008-12-27 03:30:00,31.92159,-25.15959,AM105,0 days 00:29:00
9780,2008-12-27 04:00:00,31.92858,-25.15821,AM105,0 days 00:30:00
9781,2008-12-27 04:30:00,31.94005,-25.15735,AM105,0 days 00:30:00
9782,2008-12-27 05:00:00,31.94242,-25.15762,AM105,0 days 00:30:00
9783,2008-12-27 05:30:00,31.94048,-25.16378,AM105,0 days 00:30:00
9784,2008-12-27 06:00:00,31.9382,-25.16694,AM105,0 days 00:30:00
9785,2008-12-27 06:30:00,31.93856,-25.17101,AM105,0 days 00:30:00
9786,2008-12-27 07:00:00,31.9379,-25.18192,AM105,0 days 00:30:00
9787,2008-12-27 07:30:00,31.93589,-25.1872,AM105,0 days 00:30:00
9788,2008-12-27 08:00:00,31.93506,-25.18986,AM105,0 days 00:30:00
9789,2008-12-27 08:30:00,31.9364,-25.19495,AM105,0 days 00:30:00
9790,2008-12-27 09:00:00,31.93445,-25.1985,AM105,0 days 00:30:00
9791,2008-12-27 09:30:00,31.93623,-25.20207,AM105,0 days 00:30:00
9792,2008-12-27 10:00:00,31.93718,-25.20153,AM105,0 days 00:30:00
9793,2008-12-27 10:30:00,31.93861,-25.20067,AM105,0 days 00:30:00
9794,2008-12-27 11:00:00,31.94015,-25.19796,AM105,0 days 00:30:00
9795,2008-12-27 11:30:00,31.94363,-25.19752,AM105,0 days 00:30:00
9796,2008-12-27 12:00:00,31.94683,-25.19852,AM105,0 days 00:30:00
9797,2008-12-27 12:30:00,31.94842,-25.20072,AM105,0 days 00:30:00
9798,2008-12-27 13:00:00,31.94825,-25.2017,AM105,0 days 00:30:00
9799,2008-12-27 13:30:00,31.9472,-25.20343,AM105,0 days 00:30:00
9800,2008-12-27 14:00:00,31.94919,-25.20799,AM105,0 days 00:30:00
9801,2008-12-27 14:30:00,31.94957,-25.21009,AM105,0 days 00:30:00
9802,2008-12-27 15:00:00,31.95278,-25.21628,AM105,0 days 00:30:00
9803,2008-12-27 15:30:00,31.95776,-25.21906,AM105,0 days 00:30:00
9804,2008-12-27 16:00:00,31.95734,-25.22248,AM105,0 days 00:30:00
9805,2008-12-27 16:30:00,31.95557,-25.223,AM105,0 days 00:30:00
9806,2008-12-27 17:00:00,31.95109,-25.22623,AM105,0 days 00:30:00
9807,2008-12-27 17:30:00,31.94899,-25.22552,AM105,0 days 00:30:00
9808,2008-12-27 18:00:00,31.94878,-25.22344,AM105,0 days 00:30:00
9809,2008-12-27 18:30:00,31.9467,-25.2226,AM105,0 days 00:30:00
9810,2008-12-27 19:00:00,31.94679,-25.22259,AM105,0 days 00:30:00
9811,2008-12-27 19:30:00,31.94556,-25.22147,AM105,0 days 00:30:00
9812,2008-12-27 20:00:00,31.94525,-25.21998,AM105,0 days 00:30:00
9813,2008-12-27 20:30:00,31.94588,-25.21858,AM105,0 days 00:30:00
9814,2008-12-27 21:00:00,31.94486,-25.21724,AM105,0 days 00:30:00
9815,2008-12-27 21:30:00,31.9447,-25.21651,AM105,0 days 00:30:00
9816,2008-12-27 22:00:00,31.94387,-25.21668,AM105,0 days 00:30:00
9817,2008-12-27 23:01:00,31.94403,-25.21668,AM105,0 days 01:01:00
9818,2008-12-27 23:30:00,31.94305,-25.21585,AM105,0 days 00:29:00
9819,2008-12-28 00:00:00,31.94004,-25.21412,AM105,0 days 00:30:00
9820,2008-12-28 00:30:00,31.93962,-25.21267,AM105,0 days 00:30:00
9821,2008-12-28 03:00:00,31.93139,-25.21311,AM105,0 days 02:30:00
9822,2008-12-28 03:30:00,31.91671,-25.21222,AM105,0 days 00:30:00
9823,2008-12-28 04:00:00,31.89775,-25.21507,AM105,0 days 00:30:00
9824,2008-12-28 04:30:00,31.89152,-25.21499,AM105,0 days 00:30:00
9825,2008-12-28 05:00:00,31.89024,-25.21402,AM105,0 days 00:30:00
9826,2008-12-28 05:30:00,31.88645,-25.21339,AM105,0 days 00:30:00
9827,2008-12-28 06:00:00,31.88378,-25.21294,AM105,0 days 00:30:00
9828,2008-12-28 06:30:00,31.88274,-25.20683,AM105,0 days 00:30:00
9829,2008-12-28 07:00:00,31.88291,-25.20659,AM105,0 days 00:30:00
9830,2008-12-28 07:30:00,31.88382,-25.20352,AM105,0 days 00:30:00
9831,2008-12-28 09:30:00,31.88779,-25.1877,AM105,0 days 02:00:00
9832,2008-12-28 11:30:00,31.90659,-25.16103,AM105,0 days 02:00:00
9833,2008-12-28 12:00:00,31.91385,-25.16042,AM105,0 days 00:30:00
9834,2008-12-28 12:30:00,31.91921,-25.16306,AM105,0 days 00:30:00
9835,2008-12-28 13:00:00,31.92645,-25.1615,AM105,0 days 00:30:00
9836,2008-12-28 13:30:00,31.93594,-25.15738,AM105,0 days 00:30:00
9837,2008-12-28 14:00:00,31.9363,-25.14895,AM105,0 days 00:30:00
9838,2008-12-28 14:30:00,31.94218,-25.13655,AM105,0 days 00:30:00
9839,2008-12-28 15:00:00,31.95129,-25.12975,AM105,0 days 00:30:00
9840,2008-12-28 15:30:00,31.95951,-25.12488,AM105,0 days 00:30:00
9841,2008-12-28 16:00:00,31.96388,-25.1222,AM105,0 days 00:30:00
9842,2008-12-28 16:30:00,31.96625,-25.12112,AM105,0 days 00:30:00
9843,2008-12-28 17:00:00,31.96806,-25.11956,AM105,0 days 00:30:00
9844,2008-12-28 17:30:00,31.96866,-25.11815,AM105,0 days 00:30:00
9845,2008-12-28 18:00:00,31.96953,-25.1173,AM105,0 days 00:30:00
9846,2008-12-28 18:30:00,31.97033,-25.11709,AM105,0 days 00:30:00
9847,2008-12-28 19:01:00,31.97081,-25.117,AM105,0 days 00:31:00
9848,2008-12-28 19:30:00,31.97098,-25.11711,AM105,0 days 00:29:00
9849,2008-12-28 20:00:00,31.97098,-25.11693,AM105,0 days 00:30:00
9850,2008-12-28 20:30:00,31.97085,-25.11707,AM105,0 days 00:30:00
9851,2008-12-28 21:00:00,31.97018,-25.11661,AM105,0 days 00:30:00
9852,2008-12-28 21:30:00,31.96832,-25.11649,AM105,0 days 00:30:00
9853,2008-12-28 22:00:00,31.96682,-25.11541,AM105,0 days 00:30:00
9854,2008-12-28 22:30:00,31.96619,-25.11509,AM105,0 days 00:30:00
9855,2008-12-28 23:00:00,31.96614,-25.11487,AM105,0 days 00:30:00
9856,2008-12-28 23:30:00,31.96612,-25.11487,AM105,0 days 00:30:00
9857,2008-12-29 00:00:00,31.96515,-25.11396,AM105,0 days 00:30:00
9858,2008-12-29 02:00:00,31.96546,-25.11286,AM105,0 days 02:00:00
9859,2008-12-29 02:30:00,31.96466,-25.11116,AM105,0 days 00:30:00
9860,2008-12-29 03:00:00,31.96477,-25.11047,AM105,0 days 00:30:00
9861,2008-12-29 03:30:00,31.96512,-25.10836,AM105,0 days 00:30:00
9862,2008-12-29 04:00:00,31.96326,-25.1066,AM105,0 days 00:30:00
9863,2008-12-29 04:30:00,31.96417,-25.10364,AM105,0 days 00:30:00
9864,2008-12-29 05:00:00,31.96545,-25.10314,AM105,0 days 00:30:00
9865,2008-12-29 05:30:00,31.9629,-25.10023,AM105,0 days 00:30:00
9866,2008-12-29 06:00:00,31.96228,-25.09853,AM105,0 days 00:30:00
9867,2008-12-29 06:30:00,31.96071,-25.09753,AM105,0 days 00:30:00
9868,2008-12-29 07:00:00,31.95868,-25.09684,AM105,0 days 00:30:00
9869,2008-12-29 07:30:00,31.95777,-25.09432,AM105,0 days 00:30:00
9870,2008-12-29 08:00:00,31.95647,-25.09099,AM105,0 days 00:30:00
9871,2008-12-29 08:30:00,31.9549,-25.09108,AM105,0 days 00:30:00
9872,2008-12-29 09:00:00,31.95308,-25.08615,AM105,0 days 00:30:00
9873,2008-12-29 09:30:00,31.95543,-25.08266,AM105,0 days 00:30:00
9874,2008-12-29 10:00:00,31.95386,-25.07857,AM105,0 days 00:30:00
9875,2008-12-29 10:30:00,31.95386,-25.07528,AM105,0 days 00:30:00
9876,2008-12-29 11:00:00,31.9554,-25.06659,AM105,0 days 00:30:00
9877,2008-12-29 11:30:00,31.95529,-25.06339,AM105,0 days 00:30:00
9878,2008-12-29 12:00:00,31.95618,-25.06193,AM105,0 days 00:30:00
9879,2008-12-29 12:30:00,31.95375,-25.06035,AM105,0 days 00:30:00
9880,2008-12-29 13:00:00,31.95227,-25.06091,AM105,0 days 00:30:00
9881,2008-12-29 13:30:00,31.94987,-25.06144,AM105,0 days 00:30:00
9882,2008-12-29 14:00:00,31.94941,-25.06105,AM105,0 days 00:30:00
9883,2008-12-29 14:30:00,31.94337,-25.06152,AM105,0 days 00:30:00
9884,2008-12-29 15:00:00,31.9466,-25.05274,AM105,0 days 00:30:00
9885,2008-12-29 15:30:00,31.95149,-25.0492,AM105,0 days 00:30:00
9886,2008-12-29 16:00:00,31.95515,-25.04521,AM105,0 days 00:30:00
9887,2008-12-29 16:30:00,31.95432,-25.04331,AM105,0 days 00:30:00
9888,2008-12-29 17:00:00,31.9565,-25.04307,AM105,0 days 00:30:00
9889,2008-12-29 17:30:00,31.95666,-25.04385,AM105,0 days 00:30:00
9890,2008-12-29 19:00:00,31.95785,-25.04428,AM105,0 days 01:30:00
9891,2008-12-29 19:30:00,31.95654,-25.04709,AM105,0 days 00:30:00
9892,2008-12-30 02:30:00,31.95451,-25.06064,AM105,0 days 07:00:00
9893,2008-12-30 03:00:00,31.95419,-25.06136,AM105,0 days 00:30:00
9894,2008-12-30 03:30:00,31.95835,-25.0652,AM105,0 days 00:30:00
9895,2008-12-30 04:00:00,31.95857,-25.06831,AM105,0 days 00:30:00
9896,2008-12-30 04:30:00,31.95632,-25.06895,AM105,0 days 00:30:00
9897,2008-12-30 05:00:00,31.95688,-25.07379,AM105,0 days 00:30:00
9898,2008-12-30 05:30:00,31.95886,-25.08052,AM105,0 days 00:30:00
9899,2008-12-30 06:00:00,31.95343,-25.08753,AM105,0 days 00:30:00
9900,2008-12-30 06:30:00,31.95052,-25.0873,AM105,0 days 00:30:00
9901,2008-12-30 07:00:00,31.94994,-25.08598,AM105,0 days 00:30:00
9902,2008-12-30 07:30:00,31.94972,-25.08624,AM105,0 days 00:30:00
9903,2008-12-30 08:00:00,31.95109,-25.08532,AM105,0 days 00:30:00
9904,2008-12-30 08:30:00,31.95064,-25.08367,AM105,0 days 00:30:00
9905,2008-12-30 09:00:00,31.95224,-25.08217,AM105,0 days 00:30:00
9906,2008-12-30 09:30:00,31.95486,-25.08325,AM105,0 days 00:30:00
9907,2008-12-30 10:00:00,31.95685,-25.08194,AM105,0 days 00:30:00
9908,2008-12-30 10:30:00,31.95689,-25.08135,AM105,0 days 00:30:00
9909,2008-12-30 11:00:00,31.95873,-25.08049,AM105,0 days 00:30:00
9910,2008-12-30 11:30:00,31.95981,-25.07902,AM105,0 days 00:30:00
9911,2008-12-30 12:00:00,31.96169,-25.07691,AM105,0 days 00:30:00
9912,2008-12-30 12:30:00,31.96969,-25.07557,AM105,0 days 00:30:00
9913,2008-12-30 13:00:00,31.97415,-25.074,AM105,0 days 00:30:00
9914,2008-12-30 13:30:00,31.97631,-25.07501,AM105,0 days 00:30:00
9915,2008-12-30 15:00:00,31.96655,-25.08657,AM105,0 days 01:30:00
9916,2008-12-30 15:30:00,31.96501,-25.08494,AM105,0 days 00:30:00
9917,2008-12-30 17:30:00,31.95627,-25.08667,AM105,0 days 02:00:00
9918,2008-12-30 18:00:00,31.95612,-25.08877,AM105,0 days 00:30:00
9919,2008-12-30 18:30:00,31.95596,-25.09243,AM105,0 days 00:30:00
9920,2008-12-30 19:00:00,31.95527,-25.09296,AM105,0 days 00:30:00
9921,2008-12-30 19:30:00,31.95448,-25.09308,AM105,0 days 00:30:00
9922,2008-12-30 20:00:00,31.95424,-25.09313,AM105,0 days 00:30:00
9923,2008-12-30 20:30:00,31.95372,-25.09345,AM105,0 days 00:30:00
9924,2008-12-30 21:00:00,31.95136,-25.09364,AM105,0 days 00:30:00
9925,2008-12-30 21:30:00,31.95122,-25.09368,AM105,0 days 00:30:00
9926,2008-12-30 23:00:00,31.95116,-25.09396,AM105,0 days 01:30:00
9927,2008-12-30 23:30:00,31.95119,-25.09414,AM105,0 days 00:30:00
9928,2008-12-31 00:00:00,31.95125,-25.09426,AM105,0 days 00:30:00
9929,2008-12-31 00:30:00,31.95067,-25.09501,AM105,0 days 00:30:00
9930,2008-12-31 01:00:00,31.95114,-25.09603,AM105,0 days 00:30:00
9931,2008-12-31 01:31:00,31.95131,-25.09619,AM105,0 days 00:31:00
9932,2008-12-31 02:00:00,31.95101,-25.0963,AM105,0 days 00:29:00
9933,2008-12-31 02:30:00,31.95059,-25.09645,AM105,0 days 00:30:00
9934,2008-12-31 03:00:00,31.95566,-25.09692,AM105,0 days 00:30:00
9935,2008-12-31 03:30:00,31.95915,-25.09968,AM105,0 days 00:30:00
9936,2008-12-31 04:00:00,31.9577,-25.10142,AM105,0 days 00:30:00
9937,2008-12-31 04:30:00,31.95282,-25.09977,AM105,0 days 00:30:00
9938,2008-12-31 05:00:00,31.94986,-25.09708,AM105,0 days 00:30:00
9939,2008-12-31 05:30:00,31.94846,-25.09603,AM105,0 days 00:30:00
9940,2008-12-31 06:00:00,31.94606,-25.09488,AM105,0 days 00:30:00
9941,2008-12-31 06:30:00,31.94215,-25.09343,AM105,0 days 00:30:00
9942,2008-12-31 07:00:00,31.94583,-25.09116,AM105,0 days 00:30:00
9943,2008-12-31 07:30:00,31.94779,-25.0901,AM105,0 days 00:30:00
9944,2008-12-31 08:00:00,31.94918,-25.09006,AM105,0 days 00:30:00
9945,2008-12-31 08:30:00,31.94988,-25.08986,AM105,0 days 00:30:00
9946,2008-12-31 09:00:00,31.9508,-25.09042,AM105,0 days 00:30:00
9947,2008-12-31 09:30:00,31.94946,-25.08928,AM105,0 days 00:30:00
9948,2008-12-31 10:00:00,31.94808,-25.08679,AM105,0 days 00:30:00
9949,2008-12-31 10:30:00,31.9463,-25.08689,AM105,0 days 00:30:00
9950,2008-12-31 11:00:00,31.94438,-25.08405,AM105,0 days 00:30:00
9951,2008-12-31 11:30:00,31.94658,-25.08239,AM105,0 days 00:30:00
9952,2008-12-31 12:00:00,31.94732,-25.08123,AM105,0 days 00:30:00
9953,2008-12-31 12:30:00,31.94721,-25.08054,AM105,0 days 00:30:00
9954,2008-12-31 13:00:00,31.94739,-25.07876,AM105,0 days 00:30:00
9955,2008-12-31 13:30:00,31.94969,-25.07798,AM105,0 days 00:30:00
9956,2008-12-31 14:00:00,31.95259,-25.08086,AM105,0 days 00:30:00
9957,2008-12-31 14:30:00,31.9496,-25.08507,AM105,0 days 00:30:00
9958,2008-12-31 15:00:00,31.94691,-25.08725,AM105,0 days 00:30:00
9959,2008-12-31 15:30:00,31.94348,-25.0905,AM105,0 days 00:30:00
9960,2008-12-31 16:00:00,31.93807,-25.09055,AM105,0 days 00:30:00
9961,2008-12-31 16:30:00,31.93603,-25.08795,AM105,0 days 00:30:00
9962,2008-12-31 17:00:00,31.93758,-25.08496,AM105,0 days 00:30:00
9963,2008-12-31 17:30:00,31.93919,-25.08474,AM105,0 days 00:30:00
9964,2008-12-31 18:00:00,31.9414,-25.08176,AM105,0 days 00:30:00
9965,2008-12-31 18:30:00,31.9425,-25.0794,AM105,0 days 00:30:00
9966,2008-12-31 19:00:00,31.94294,-25.07916,AM105,0 days 00:30:00
9967,2008-12-31 19:30:00,31.94299,-25.0792,AM105,0 days 00:30:00
9968,2008-12-31 20:00:00,31.943,-25.0792,AM105,0 days 00:30:00
9969,2008-12-31 20:30:00,31.94308,-25.07912,AM105,0 days 00:30:00
9970,2008-12-31 21:00:00,31.94369,-25.079,AM105,0 days 00:30:00
